Gene.1	Gene.2	cor.1	cor.2	cor.diff	p.1	p.2	p.diffcor	q.1	q.2	q.diffcor	type
NEU3,CDK14	NEU3	CDK14	0.813636363636364	0.252482960077897	-0.561153403558467	1.76797439988522e-16	0.0247776296652994	2.74724504256696e-07	5.31064384406317e-15	0.061709249933058	0.000215088421680771	same signed
SMCR8,CDK14	SMCR8	CDK14	0.839991258741259	0.322297955209348	-0.517693303531911	2.21691452749117e-18	0.00377098168647836	2.18716572630839e-07	9.8120100496905e-17	0.0132293235939573	0.00018919766340856	same signed
MAGEE1,CDK17	MAGEE1	CDK17	0.816302447552448	0.21587147030185	-0.600430977250597	1.17244732242776e-16	0.0560406506289067	6.20536477757838e-08	3.64423880823371e-15	0.118470986824016	9.86422473233179e-05	same signed
PLEKHM3,CDK17	PLEKHM3	CDK17	0.834090909090909	0.30294547224927	-0.531145436841639	6.31138274586961e-18	0.00665147056761917	2.07111082728417e-07	2.53424142844818e-16	0.021134290870123	0.000183000393969076	same signed
CHGB,CDK5R1	CHGB	CDK5R1	0.883653846153846	0.248149951314508	-0.635503894839338	1.93255430301474e-22	0.0274496676818471	2.84872125888569e-11	2.16184573849623e-20	0.0670140746069518	3.67111360732864e-06	same signed
ELOVL4,CDK5R1	ELOVL4	CDK5R1	0.82888986013986	0.26166017526777	-0.56722968487209	1.53514739746947e-17	0.0198401228587509	8.48270653719396e-08	5.69868189922373e-16	0.0515731461266119	0.000114120275471327	same signed
GABRB3,CDK5R1	GABRB3	CDK5R1	0.835795454545455	0.287463485881207	-0.548331968664247	4.68496295513237e-18	0.0102059812000607	1.01046314204822e-07	1.93285190777807e-16	0.0299933116291067	0.000122764827826274	same signed
GAP43,CDK5R1	GAP43	CDK5R1	0.817438811188811	0.306694255111977	-0.510744556076835	9.8216079134742e-17	0.00597601209503055	1.15855869031734e-06	3.099512492054e-15	0.0193557313182824	0.000453384924293294	same signed
PRKAR2B,CDK5R1	PRKAR2B	CDK5R1	0.842263986013986	0.321859785783836	-0.52040420023015	1.46489862759883e-18	0.00382130737217632	1.68647703580049e-07	6.74102059635962e-17	0.0133760109948204	0.000163148856838085	same signed
SYT13,CDK5R1	SYT13	CDK5R1	0.832167832167832	0.324245374878286	-0.507922457289546	8.7981334022706e-18	0.00355438355085847	5.21967350897157e-07	3.42815808928597e-16	0.0125987993740134	0.000303322517585044	same signed
YWHAG,CDK5R1	YWHAG	CDK5R1	0.80541958041958	0.229381694255112	-0.576037886164468	6.02296639752965e-16	0.0420028000878969	2.68948372461608e-07	1.62908143483727e-14	0.0941732698107168	0.000212030108500988	same signed
ZCCHC12,CDK5R1	ZCCHC12	CDK5R1	0.843444055944056	0.303481012658228	-0.539963043285828	1.17829566503057e-18	0.00655103284039078	7.70987189646632e-08	5.53484132115346e-17	0.0208779534308331	0.000107932019616291	same signed
ZNF385B,CDK5R1	ZNF385B	CDK5R1	0.812762237762238	0.244498539435248	-0.568263698326989	2.0199616348378e-16	0.0298868743698379	2.28331444640517e-07	6.00079957139063e-15	0.0717494424265873	0.000193613125833313	same signed
EID1,CDKL5	EID1	CDKL5	0.811538461538462	0.275486854917235	-0.536051606621227	2.43137653871275e-16	0.0139984710544881	7.07025144208728e-07	7.10847738926192e-15	0.0388153817143406	0.000349608189634683	same signed
SYT13,CDKL5	SYT13	CDKL5	0.820148601398601	0.301703992210321	-0.51844460918828	6.40633977587785e-17	0.00688953957481595	7.70182730258639e-07	2.10206112189825e-15	0.0217550927298275	0.000367979138020715	same signed
EID1,CEP170	EID1	CEP170	0.818050699300699	0.266942551119766	-0.551108148180933	8.92376397256293e-17	0.0173998798386028	2.95109439329977e-07	2.84187463964468e-15	0.0463474301330407	0.000223338101503874	same signed
LYPLA1,CEP170	LYPLA1	CEP170	0.83951048951049	0.330647517039922	-0.508862972470567	2.417991758755e-18	0.00291835001579083	3.07904391538827e-07	1.06135954256665e-16	0.0106880021482972	0.000229448126759855	same signed
NEU3,CEP170	NEU3	CEP170	0.809047202797203	0.209250243427459	-0.599796959369744	3.53146260147745e-16	0.0642043534450545	9.90630455444119e-08	9.99155581571008e-15	0.131897681982205	0.000121878178534614	same signed
CRYM,CHGB	CRYM	CHGB	0.811713286713287	0.194279454722493	-0.617433831990794	2.3680275078217e-16	0.0862246071504214	4.62877733919953e-08	6.93757724346157e-15	0.166534265436529	8.79675860132718e-05	same signed
DYNC1I1,CHGB	DYNC1I1	CHGB	0.844886363636364	0.222906523855891	-0.621979839780473	9.00794620418771e-19	0.0483161939993311	3.43425421434063e-09	4.33825673350843e-17	0.105270679694808	2.48567301225851e-05	same signed
HPRT1,CHGB	HPRT1	CHGB	0.80541958041958	0.082667964946446	-0.722751615473134	6.02296639752965e-16	0.468882559274171	1.69657043969096e-09	1.62908143483727e-14	0.598773970261771	1.81263637419392e-05	same signed
ITFG1,CHGB	ITFG1	CHGB	0.814729020979021	0.204503407984421	-0.6102256129946	1.4952527537505e-16	0.0706295505399205	4.90201181868599e-08	4.56152658413793e-15	0.142268040888689	8.90160599236431e-05	same signed
NAP1L5,CHGB	NAP1L5	CHGB	0.845716783216783	0.202507302823759	-0.643209480393025	7.70792714489679e-19	0.0734814174576531	1.43753564607607e-09	3.76547211907024e-17	0.146783120999029	1.77042710324337e-05	same signed
NAPB,CHGB	NAPB	CHGB	0.861800699300699	0.305428432327167	-0.556372266973533	3.1022981690213e-20	0.00619698480556031	8.68576277568422e-09	2.06585366014829e-18	0.0199432700561273	3.6033257608703e-05	same signed
PAK1,CHGB	PAK1	CHGB	0.861625874125874	0.12570593962999	-0.735919934495884	3.2194252641249e-20	0.269647119172734	7.0956573949843e-12	2.13736474641421e-18	0.39934301770465	1.90937991617623e-06	same signed
PREPL,CHGB	PREPL	CHGB	0.818444055944056	0.211002921129503	-0.607441134814553	8.38881635131372e-17	0.0619550448086219	4.24624817529917e-08	2.68913658198085e-15	0.128266381767289	8.38231788968338e-05	same signed
RBFOX1,CHGB	RBFOX1	CHGB	0.801923076923077	0.258373904576436	-0.543549172346641	9.97098272924121e-16	0.0215015312173625	9.2876787882723e-07	2.58738616295407e-14	0.0550273589994809	0.00040431589582767	same signed
RELN,CHGB	RELN	CHGB	0.809396853146853	0.185004868549172	-0.624391984597681	3.35232892227932e-16	0.102621930572777	4.2110352538316e-08	9.53150511049722e-15	0.190805579621956	8.38231788968338e-05	same signed
RGS7,CHGB	RGS7	CHGB	0.854895104895105	0.314070107108082	-0.540824997787023	1.29196411627282e-19	0.00482153990644224	2.93274045048975e-08	7.48405277234134e-18	0.0162198705149049	6.86895052236273e-05	same signed
ST18,CHGB	ST18	CHGB	0.812412587412587	0.145350535540409	-0.667062051872178	2.13012735849058e-16	0.201210076552116	7.85797049651649e-09	6.29892028750875e-15	0.32035900321089	3.46077719646488e-05	same signed
SVOP,CHGB	SVOP	CHGB	0.836756993006993	0.116893865628043	-0.71986312737895	3.9541035227293e-18	0.304921174130728	1.7051204892482e-10	1.65960384134956e-16	0.43757772579056	7.01628226608327e-06	same signed
SYNPR,CHGB	SYNPR	CHGB	0.802534965034965	0.21110029211295	-0.591434672922015	9.13567995070898e-16	0.0618319820233196	1.90262387844697e-07	2.38701960403407e-14	0.12806265257832	0.000174719752913777	same signed
TUSC3,CHGB	TUSC3	CHGB	0.810096153846154	0.243914313534567	-0.566181840311587	3.0198894849373e-16	0.0302932655969431	2.8564911147555e-07	8.66158690553275e-15	0.0725167794620335	0.000218610253242538	same signed
WASF1,CHGB	WASF1	CHGB	0.820367132867133	0.282229795520935	-0.538137337346198	6.18741444208338e-17	0.0117359993689746	3.95557580024075e-07	2.03572487897398e-15	0.0336153287417059	0.00026179178083926	same signed
ZNF702P,CHGB	ZNF702P	CHGB	0.827185314685315	0.24311100292113	-0.584074311764185	2.04104916276674e-17	0.0308596452213748	5.3092273466504e-08	7.38840249762779e-16	0.0736004258567785	9.25050702679395e-05	same signed
NEFM,CHRNB2	NEFM	CHRNB2	0.819361888111888	0.294109055501461	-0.525252832610428	7.25779036436584e-17	0.00851607082154639	6.44232830415703e-07	2.35565189871687e-15	0.0258738214564987	0.0003348333825218	same signed
EPHA4,CITED2	EPHA4	CITED2	0.838111888111888	0.277044790652386	-0.561067097459502	3.10773955201306e-18	0.0134446732849628	5.44358083054419e-08	1.33408088166267e-16	0.0375668661016813	9.25904479729614e-05	same signed
SLC7A14,CITED2	SLC7A14	CITED2	0.844318181818182	0.323466407010711	-0.520851774807471	1.00163892811165e-18	0.00363965451874661	1.42482276421774e-07	4.7759202660941e-17	0.012846235989422	0.000148556606871067	same signed
SYNJ1,CITED2	SYNJ1	CITED2	0.82145979020979	0.27611976630964	-0.54534002390015	5.19634714043326e-17	0.0137711545209864	2.90692265370041e-07	1.73558759784601e-15	0.0382977639479769	0.000220731786115431	same signed
ZBTB38,CITED2	ZBTB38	CITED2	0.821022727272727	0.257375851996105	-0.563646875276622	5.57293814226459e-17	0.0220290422566603	1.6104550981666e-07	1.84974620324387e-15	0.0561045044669018	0.000158829081823091	same signed
ZNF385B,CITED2	ZNF385B	CITED2	0.802884615384615	0.276874391431353	-0.526010223953262	8.68897846544605e-16	0.0135043057672912	1.54375923799854e-06	2.27931912312205e-14	0.0377012842681164	0.000532073748188413	same signed
GABRB3,CNKSR2	GABRB3	CNKSR2	0.818312937062937	0.25070593962999	-0.567606997432947	8.5636123354603e-17	0.0258454775532785	1.66897383024889e-07	2.73949024457688e-15	0.0638190523589773	0.00016259215588717	same signed
NFAT5,CNTNAP2	NFAT5	CNTNAP2	0.877229020979021	0.369863680623174	-0.507365340355847	9.50086221227418e-22	0.0007941336250225	1.202790556043e-08	8.95169106163284e-20	0.0036025840790394	4.26214471614568e-05	same signed
SYT13,CNTNAP2	SYT13	CNTNAP2	0.817744755244755	0.245447906523856	-0.572296848720899	9.36234791158743e-17	0.0292362908864467	1.47562944974311e-07	2.96737929165915e-15	0.0705007836613967	0.000150518849783609	same signed
TASOR2,CNTNAP2	TASOR2	CNTNAP2	0.819755244755245	0.301314508276534	-0.518440736478711	6.8193039345609e-17	0.00696575858816712	7.88210455793248e-07	2.22682430728188e-15	0.0219484012059871	0.000372408092995799	same signed
SMCR8,CSRNP3	SMCR8	CSRNP3	0.822246503496504	0.321957156767283	-0.50028934672922	4.57925324406126e-17	0.00381007247761669	1.23885187153228e-06	1.54802013136379e-15	0.0133432750007401	0.000469841842558542	same signed
TSTD2,CSRNP3	TSTD2	CSRNP3	0.820498251748252	0.318841285296982	-0.50165696645127	6.05953017540664e-17	0.00418455379978932	1.31013036619443e-06	1.99693291822225e-15	0.0144293269259502	0.000484687940072671	same signed
ZMYM1,DENND4C	ZMYM1	DENND4C	0.806818181818182	0.251168451801363	-0.555649730016819	4.90906667522542e-16	0.0255638565909132	4.84821329305163e-07	1.35094345840838e-14	0.0632630272657017	0.000290850772193058	same signed
MED12L,DGKB	MED12L	DGKB	0.805944055944056	0.278724440116845	-0.527219615827211	5.57943633824639e-16	0.0128689692871024	1.26976545633539e-06	1.51932394897965e-14	0.0362506409738925	0.000476538719674864	same signed
MT-RNR2,DGKB	MT-RNR2	DGKB	-0.866302447552448	-0.278967867575463	0.587334579976985	1.17355901604917e-20	0.0127873338171318	1.66557168057579e-09	8.58172598579349e-19	0.036063385410325	1.81263637419392e-05	same signed
MT-TP,DGKB	MT-TP	DGKB	-0.825131118881119	-0.320886075949367	0.504245042931752	2.86518114288827e-17	0.00393528970088088	9.16708389198106e-07	1.00877536097941e-15	0.0137114321074058	0.000402642115160241	same signed
SCN8A,DGKB	SCN8A	DGKB	0.821590909090909	0.316455696202532	-0.505135212888377	5.08822416092575e-17	0.00449303062454184	1.09745240117753e-06	1.70239944841485e-15	0.0153059954973709	0.000441910356932489	same signed
SLC12A5,DGKB	SLC12A5	DGKB	0.824606643356643	0.310491723466407	-0.514114919890236	3.12214837676018e-17	0.00535428050042096	6.81380600386916e-07	1.09111772743011e-15	0.017677099509149	0.000344030356611386	same signed
NFAT5,DIRAS2	NFAT5	DIRAS2	0.835664335664336	0.308179162609542	-0.527485173054793	4.79417332951535e-18	0.00572568834881969	2.1091265156592e-07	1.97371932750962e-16	0.0186838901791935	0.000184816868141341	same signed
PHC3,DIRAS2	PHC3	DIRAS2	0.818312937062937	0.317891918208374	-0.500421018854563	8.5636123354603e-17	0.0043049835989625	1.54349715497659e-06	2.73949024457688e-15	0.0147740616415403	0.000532073748188413	same signed
SC5D,DIRAS2	SC5D	DIRAS2	0.837062937062937	0.200754625121714	-0.636308311941223	3.74551385466846e-18	0.0760609524081333	3.89207555073767e-09	1.57926471968027e-16	0.150839342184754	2.59500233227305e-05	same signed
SMG8,DIRAS2	SMG8	DIRAS2	0.81722027972028	0.263826679649464	-0.553393600070815	1.01628248618292e-16	0.0188059775992185	2.87455416581039e-07	3.19607547648099e-15	0.0493824850360362	0.000219007228085658	same signed
SPHKAP,DIRAS2	SPHKAP	DIRAS2	0.817832167832168	0.277969814995131	-0.539862352837036	9.23496823784208e-17	0.0131249185563542	4.34738444132776e-07	2.93164997446177e-15	0.0368351299749597	0.000274632388661671	same signed
ZBTB38,DIRAS2	ZBTB38	DIRAS2	0.811188811188811	0.0895326192794547	-0.721656191909356	2.56299379624571e-16	0.432643044492403	1.19194831782465e-09	7.45898289933924e-15	0.565030980637135	1.71782777677292e-05	same signed
ZFPM2,DIRAS2	ZFPM2	DIRAS2	0.824038461538461	0.323222979552094	-0.500815481986368	3.42550279855712e-17	0.00366667315155765	1.09616248433753e-06	1.18828252155668e-15	0.0129269124170488	0.000441910356932489	same signed
ZNF483,DIRAS2	ZNF483	DIRAS2	0.810751748251748	0.295740019474197	-0.515011728777552	2.73715978388492e-16	0.00814088568183438	1.45645683158335e-06	7.91775836617232e-15	0.0249361423185912	0.000514934311795942	same signed
GABRB1,DLG5	GABRB1	DLG5	0.818793706293706	0.304892891918208	-0.513900814375498	7.93929568314958e-17	0.00629262367879794	9.67431495135784e-07	2.55611733403527e-15	0.0201982229773763	0.000413184343667343	same signed
NFATC3,DLGAP1	NFATC3	DLGAP1	0.807211538461538	0.283276533592989	-0.523935004868549	4.63330267612813e-16	0.0114149571451168	1.31983160356342e-06	1.28090956604356e-14	0.0328595615711105	0.000486700243702986	same signed
PDP1,DLGAP1	PDP1	DLGAP1	0.809484265734266	0.294595910418695	-0.51488835531557	3.3089284145035e-16	0.00840251974081173	1.56388474836788e-06	9.4175521649028e-15	0.0255912239001303	0.000536834607106116	same signed
SC5D,DLGAP1	SC5D	DLGAP1	0.812325174825175	0.225535540408958	-0.586789634416217	2.15855779253402e-16	0.0456645455825167	1.26096968866563e-07	6.37301917326088e-15	0.100646529496017	0.000138750909653067	same signed
SMG8,DLGAP1	SMG8	DLGAP1	0.851267482517483	0.296835443037975	-0.554432039479508	2.65486386903719e-19	0.0078971111934377	2.42437496744685e-08	1.43411340754427e-17	0.0243250217027353	6.29561136346224e-05	same signed
HIF1A,DMXL1	HIF1A	DMXL1	0.849562937062937	0.282351509250243	-0.567211427812694	3.69969353955441e-19	0.0116982699111424	1.75040306693575e-08	1.93818987931376e-17	0.0335278685980419	5.22831567943124e-05	same signed
IMPA1,DMXL1	IMPA1	DMXL1	0.822596153846154	0.322005842259007	-0.500590311587147	4.32819208246963e-17	0.0038044660713263	1.20194726416223e-06	1.47163073134489e-15	0.0133277569910903	0.000462010193555185	same signed
SUCLA2,DMXL1	SUCLA2	DMXL1	0.860183566433566	0.359396299902629	-0.500787266530937	4.36242898788035e-20	0.00114240688561695	8.16799465841456e-08	2.81249554498556e-18	0.0048907890782542	0.000111814587802688	same signed
ZBTB38,DMXL1	ZBTB38	DMXL1	0.828234265734266	0.327799415774099	-0.500434849960166	1.71351817480142e-17	0.00318751764828457	8.61678042252123e-07	6.29929723307973e-16	0.0115047808484015	0.000391095486660905	same signed
SC5D,DMXL2	SC5D	DMXL2	0.867482517482517	0.313802336903603	-0.553680180578915	9.04275805669334e-21	0.00485971169526995	5.47600098599332e-09	6.78242742168442e-19	0.0163252767921076	3.07905579076975e-05	same signed
GABBR2,DNAH10	GABBR2	DNAH10	0.808916083916084	0.219912366114898	-0.589003717801186	3.60097958137152e-16	0.0514892346215269	1.433470622203e-07	1.01649907433471e-14	0.110735789967873	0.000148729134524575	same signed
NOMO2,DNAH10	NOMO2	DNAH10	0.829326923076923	0.317161635832522	-0.512165287244401	1.42630369145841e-17	0.00439970803461645	5.42549761117783e-07	5.32690018018517e-16	0.0150439739372572	0.000308936720652723	same signed
NEU3,DNAJC6	NEU3	DNAJC6	0.832692307692308	0.242794547224927	-0.589897760467381	8.03945171183709e-18	0.0310851983501382	2.92265833756744e-08	3.15731321064257e-16	0.074027045046985	6.86895052236273e-05	same signed
SC5D,DOK6	SC5D	DOK6	0.88597027972028	0.384980525803311	-0.500989753916969	1.06348521479167e-22	0.000459533828186168	5.68759772612282e-09	1.270061197509e-20	0.00226904103287323	3.12066102946988e-05	same signed
HIF1A,DPY19L2P2	HIF1A	DPY19L2P2	0.817395104895105	0.278481012658228	-0.538914092236877	9.88895823741548e-17	0.0129510564102055	4.60354920406303e-07	3.11859716110421e-15	0.0364402313042954	0.000282880561784528	same signed
IMPA1,DPY19L2P2	IMPA1	DPY19L2P2	0.807648601398601	0.306475170399221	-0.50117343099938	4.34435340237126e-16	0.00601375192035602	2.6582002878861e-06	1.20701103609552e-14	0.0194570334083997	0.00072459945255597	same signed
PCDHGA9,DPY19L2P2	PCDHGA9	DPY19L2P2	0.852884615384615	0.230136319376826	-0.62274829600779	1.93036756384808e-19	0.0413137382426065	1.61792002018046e-09	1.07299575662356e-17	0.0929385967566286	1.81263637419392e-05	same signed
SMG8,DYNC1I1	SMG8	DYNC1I1	0.821722027972028	0.29634858812074	-0.525373439851288	4.982265479029e-17	0.00800465266637418	5.57637566123148e-07	1.67048054581985e-15	0.0245911457065121	0.000312259137551532	same signed
GABRB3,EID1	GABRB3	EID1	0.834527972027972	0.276436222005842	-0.55809175002213	5.84898022335649e-18	0.0136586995135894	7.85836546945973e-08	2.36630673350957e-16	0.0380459869879394	0.000109133780648994	same signed
GRIN2A,EID1	GRIN2A	EID1	0.802928321678322	0.26333982473223	-0.539588496946092	8.6346382379371e-16	0.0190342526430284	1.00061088414982e-06	2.26611290935084e-14	0.0498731549570728	0.000420963029669953	same signed
KLHL11,EID1	KLHL11	EID1	0.805987762237762	0.137731256085686	-0.668256506152076	5.54392614068728e-16	0.226106937592259	1.1421566803449e-08	1.51031918515422e-14	0.349871595693325	4.19516832938153e-05	same signed
MTMR7,EID1	MTMR7	EID1	0.843050699300699	0.287025316455696	-0.556025382845003	1.26723853824608e-18	0.0103270356908671	4.47054513408318e-08	5.91425215475126e-17	0.0302815733136546	8.52716632935142e-05	same signed
NEXMIF,EID1	NEXMIF	EID1	0.82263986013986	0.319547224926972	-0.503092635212888	4.29775591285276e-17	0.00409695521652334	1.10406664322049e-06	1.46296368170532e-15	0.0141760509595227	0.000443807554762089	same signed
